pr_number,title,state,created_at,merged_at,closed_at,author,issue_number
9217,fix(TabsItem): rm usePrevious,closed,2025-11-26T08:48:22Z,2025-11-26T15:01:03Z,2025-11-26T15:01:03Z,SevereCloud,
9216,fix(useFloatingWithInteractions): ref for props,closed,2025-11-25T15:44:39Z,2025-11-26T08:26:24Z,2025-11-26T08:26:24Z,SevereCloud,
9215,feat(CalendarTime): remove reset accessible to false,closed,2025-11-25T14:14:20Z,2025-11-28T13:22:26Z,2025-11-28T13:22:26Z,EldarMuhamethanov,
9214,BREAKING CHANGE: rm baseClassName & baseStyle,closed,2025-11-25T12:42:31Z,2025-12-19T09:59:34Z,2025-12-19T09:59:34Z,SevereCloud,
9213,docs: fix slotProps docs,closed,2025-11-25T12:11:49Z,2025-11-25T14:15:08Z,2025-11-25T14:15:08Z,EldarMuhamethanov,9212
9210,doc: add info about slotProps at components docs,closed,2025-11-25T09:37:05Z,2025-11-25T11:48:50Z,2025-11-25T11:48:50Z,EldarMuhamethanov,9211
9209,feat: add common layout props,closed,2025-11-24T14:58:17Z,2025-11-26T19:32:28Z,2025-11-26T19:32:28Z,BlackySoul,8871
9207,build(deps): Bump html-webpack-plugin from 5.6.4 to 5.6.5,closed,2025-11-24T05:10:31Z,2025-11-24T14:36:56Z,2025-11-24T14:36:56Z,dependabot[bot],
9206,build(deps-dev): Bump @types/node from 24.10.0 to 24.10.1,closed,2025-11-24T05:10:16Z,2025-11-24T14:39:38Z,2025-11-24T14:39:38Z,dependabot[bot],
9205,build(deps-dev): Bump @biomejs/biome from 2.3.5 to 2.3.7,closed,2025-11-24T05:09:59Z,2025-11-25T11:25:20Z,2025-11-25T11:25:20Z,dependabot[bot],
9204,build(deps-dev): Bump lint-staged from 16.2.6 to 16.2.7,closed,2025-11-24T05:09:31Z,2025-11-24T14:44:35Z,2025-11-24T14:44:35Z,dependabot[bot],
9203,build(deps): Bump @vkontakte/vkui-tokens from 4.70.0 to 4.71.0,closed,2025-11-24T05:09:15Z,2025-11-25T11:37:08Z,2025-11-25T11:37:08Z,dependabot[bot],
9202,build(deps-dev): Bump the rspack group with 2 updates,closed,2025-11-24T05:08:50Z,2025-11-24T14:49:58Z,2025-11-24T14:49:58Z,dependabot[bot],
9201,build(deps-dev): Bump the vitest group with 2 updates,closed,2025-11-24T05:08:04Z,2025-11-24T14:54:12Z,2025-11-24T14:54:12Z,dependabot[bot],
9200,build(deps-dev): Bump stylelint from 16.25.0 to 16.26.0 in the stylelint group,closed,2025-11-24T05:07:26Z,2025-11-25T11:37:11Z,2025-11-25T11:37:12Z,dependabot[bot],2
9199,build(deps-dev): Bump eslint-plugin-jsdoc from 61.2.1 to 61.4.1 in the eslint group,closed,2025-11-24T05:07:00Z,2025-11-25T11:37:14Z,2025-11-25T11:37:14Z,dependabot[bot],
9198,build(deps): Bump webpack from 5.102.1 to 5.103.0 in the webpack group,closed,2025-11-24T05:06:20Z,2025-11-25T11:37:17Z,2025-11-25T11:37:17Z,dependabot[bot],
9197,build(deps): Bump the storybook group with 6 updates,closed,2025-11-24T05:05:45Z,2025-11-25T11:37:20Z,2025-11-25T11:37:20Z,dependabot[bot],
9196,Corepack up,closed,2025-11-24T05:03:52Z,2025-11-24T14:29:52Z,2025-11-24T14:29:53Z,vkcom-publisher,
9195,"feat(DateRangeInput,DateInput,Calendar,CalendarRange): change onChange prop type",closed,2025-11-21T10:03:16Z,2025-11-26T15:15:31Z,2025-11-26T15:15:31Z,EldarMuhamethanov,
9194,"feat(DateRangeInput,DateInput,CustomSelect): turn on accessible flag by default",closed,2025-11-21T09:01:34Z,2025-11-25T12:10:02Z,2025-11-25T12:10:02Z,EldarMuhamethanov,
9193,build(deps): Bump actions/checkout from 5 to 6,closed,2025-11-21T05:04:47Z,2025-11-21T12:18:25Z,2025-11-21T12:18:25Z,dependabot[bot],
9192,ci(publish.yml): use OIDC for publishing,closed,2025-11-20T14:27:17Z,2025-11-21T11:02:11Z,2025-11-21T11:02:11Z,inomdzhon,
9191,"feat(Popover,Tooltip): add long-press trigger",closed,2025-11-20T09:06:23Z,,2026-03-30T12:14:47Z,EldarMuhamethanov,9091
9190,feat(ContentBadge): update neutral colors,closed,2025-11-20T09:02:54Z,2025-12-10T20:28:27Z,2025-12-10T20:28:27Z,EldarMuhamethanov,7762
9189,fix(Popover): fix restore focus whit interactive element,closed,2025-11-20T08:58:40Z,2025-11-20T13:57:41Z,2025-11-20T13:57:41Z,EldarMuhamethanov,9179
9188,"feat(Banner): add imageTheme=""auto"" and set it as default",closed,2025-11-19T12:07:17Z,2025-11-19T13:53:55Z,2025-11-19T13:53:55Z,EldarMuhamethanov,8758
9186,"feat(ChipsSelect,ChipsInput): move restProps to root",closed,2025-11-19T07:47:45Z,2025-11-19T14:23:17Z,2025-11-19T14:23:17Z,EldarMuhamethanov,9063
9185,"feat(CustomSelect,NativeSelect): move restProps to root",closed,2025-11-19T06:59:22Z,2025-11-19T14:21:51Z,2025-11-19T14:21:51Z,EldarMuhamethanov,9045
9184,"feat(WriteBar,Textarea): move restProps to root",closed,2025-11-18T12:27:41Z,2025-11-19T13:53:27Z,2025-11-19T13:53:27Z,EldarMuhamethanov,9086
9183,"feat(Input,Search): move restProps to root",closed,2025-11-18T11:18:40Z,2025-11-19T14:20:04Z,2025-11-19T14:20:04Z,EldarMuhamethanov,9084
9182,feat(SplitLayout): move restProps to root,closed,2025-11-18T08:42:26Z,2025-11-19T14:19:49Z,2025-11-19T14:19:49Z,EldarMuhamethanov,9069
9181,feat(File): move restProps to root,closed,2025-11-18T08:32:45Z,2025-11-19T11:48:09Z,2025-11-19T11:48:09Z,EldarMuhamethanov,9044
9180,"feat(Switch,Checkbox,Radio): move restProps to root",closed,2025-11-18T08:05:02Z,2025-11-19T12:08:36Z,2025-11-19T12:08:36Z,EldarMuhamethanov,9043
9178,patch(v7): cherry-pick Dependabot PR's by master,closed,2025-11-17T14:13:16Z,2025-11-17T14:30:00Z,2025-11-17T14:30:00Z,inomdzhon,
9177,patch(7.10-stable): pr9157,closed,2025-11-17T13:36:33Z,2025-11-17T14:04:30Z,2025-11-17T14:04:30Z,SevereCloud,
9176,patch(v7): pr9157,closed,2025-11-17T13:33:45Z,2025-11-17T14:04:40Z,2025-11-17T14:04:40Z,SevereCloud,
9175,build(deps): Bump js-yaml from 4.1.0 to 4.1.1 in /examples/vkui-nextjs-ts,closed,2025-11-17T09:35:50Z,2025-11-17T10:02:00Z,2025-11-17T10:02:00Z,dependabot[bot],
9174,build(deps-dev): Bump @types/node from 24.10.0 to 24.10.1,closed,2025-11-17T05:11:23Z,2025-11-17T09:29:21Z,2025-11-17T09:29:21Z,dependabot[bot],
9173,build(deps-dev): Bump @biomejs/biome from 2.3.4 to 2.3.5,closed,2025-11-17T05:10:47Z,2025-11-17T09:29:24Z,2025-11-17T09:29:24Z,dependabot[bot],
9172,build(deps-dev): Bump autoprefixer from 10.4.21 to 10.4.22,closed,2025-11-17T05:10:24Z,2025-11-17T09:29:27Z,2025-11-17T09:29:27Z,dependabot[bot],
9171,build(deps-dev): Bump the rspack group with 2 updates,closed,2025-11-17T05:09:55Z,2025-11-17T09:29:30Z,2025-11-17T09:29:30Z,dependabot[bot],
9170,build(deps-dev): Bump the vitest group with 3 updates,closed,2025-11-17T05:09:10Z,2025-11-17T09:29:33Z,2025-11-17T09:29:33Z,dependabot[bot],
9169,build(deps-dev): Bump eslint-plugin-jsdoc from 61.1.12 to 61.2.1 in the eslint group,closed,2025-11-17T05:08:10Z,2025-11-17T10:01:04Z,2025-11-17T10:01:04Z,dependabot[bot],
9168,build(deps): Bump the storybook group with 7 updates,closed,2025-11-17T05:07:13Z,2025-11-17T09:29:37Z,2025-11-17T09:29:37Z,dependabot[bot],
9167,Node.js version update,closed,2025-11-17T05:03:22Z,2025-11-17T09:28:16Z,2025-11-17T09:28:16Z,vkcom-publisher,
9165,build(deps): Bump js-yaml from 4.1.0 to 4.1.1,closed,2025-11-15T10:39:48Z,2025-11-15T14:03:45Z,2025-11-15T14:03:46Z,dependabot[bot],
9164,build(deps): Bump js-yaml from 4.1.0 to 4.1.1 in /examples/vkui-vite-ts,closed,2025-11-15T10:38:15Z,2025-11-15T14:39:34Z,2025-11-15T14:39:34Z,dependabot[bot],
9163,feat: deprecate Flex.Item,closed,2025-11-14T12:01:09Z,2025-11-24T09:41:17Z,2025-11-24T09:41:17Z,BlackySoul,8926
9162,docs(useFloatingMiddlewaresBootstrap): fix customMiddlewares desc,closed,2025-11-14T10:50:14Z,2025-11-14T12:14:09Z,2025-11-14T12:14:09Z,inomdzhon,
9160,feat: add generic type to SegmentedControl,closed,2025-11-13T16:30:16Z,2025-11-14T12:01:37Z,2025-11-14T12:01:37Z,BlackySoul,8760
9159,docs: update scope,closed,2025-11-13T14:08:36Z,2025-11-13T16:34:47Z,2025-11-13T16:34:47Z,BlackySoul,
9158,fix(Button): a11y link disabled,closed,2025-11-13T08:39:44Z,2025-11-13T16:35:48Z,2025-11-13T16:35:48Z,SevereCloud,
9157,fix(HorizontalScroll): rm hasPointer,closed,2025-11-11T15:36:39Z,2025-11-17T13:29:28Z,2025-11-17T13:29:28Z,SevereCloud,
9156,fix: format HorizontalScroll.module.css,closed,2025-11-11T11:16:50Z,2025-11-11T14:15:18Z,2025-11-11T14:15:18Z,BlackySoul,
9155,(v7): update deps,closed,2025-11-11T09:42:55Z,2025-11-12T10:51:34Z,2025-11-12T10:51:34Z,BlackySoul,
9154,ci(e2e): Update screenshots for v7,closed,2025-11-10T09:43:45Z,2025-11-10T09:50:07Z,2025-11-10T09:50:07Z,github-actions[bot],
9153,patch(v7): pr9148,closed,2025-11-10T09:32:59Z,2025-11-11T09:43:49Z,2025-11-11T09:43:49Z,SevereCloud,
9152,docs(Playground): expand and copy buttons,closed,2025-11-10T09:02:32Z,2025-11-26T14:48:00Z,2025-11-26T14:48:00Z,SevereCloud,
9151,build(deps-dev): Bump the vitest group with 3 updates,closed,2025-11-10T05:06:34Z,2025-11-10T05:49:29Z,2025-11-10T05:49:29Z,dependabot[bot],
9150,build(deps): Bump the storybook group with 6 updates,closed,2025-11-10T05:04:58Z,2025-11-10T05:47:42Z,2025-11-10T05:47:42Z,dependabot[bot],
9149,Corepack up,closed,2025-11-10T05:04:08Z,2025-11-17T10:09:55Z,2025-11-17T10:09:55Z,vkcom-publisher,
9148,doc: add import readme,closed,2025-11-09T14:02:18Z,2025-11-10T09:24:18Z,2025-11-10T09:24:18Z,tungulin,9147
9146,fix(CustomSelect): input blur,closed,2025-11-07T15:43:02Z,2025-11-10T09:20:48Z,2025-11-10T09:20:48Z,SevereCloud,
9145,ci: support `ci:cherry-pick:v7` label,closed,2025-11-06T16:53:09Z,2025-11-07T07:20:44Z,2025-11-07T07:20:44Z,inomdzhon,
9144,build(deps-dev): Bump @shikijs/transformers from 3.14.0 to 3.15.0,closed,2025-11-06T14:53:50Z,2025-11-07T08:45:58Z,2025-11-07T08:45:58Z,dependabot[bot],
9143,build(deps-dev): Bump @biomejs/biome from 2.3.3 to 2.3.4,closed,2025-11-06T14:53:27Z,2025-11-07T09:47:48Z,2025-11-07T09:47:48Z,dependabot[bot],
9142,build(deps-dev): Bump the rspack group with 2 updates,closed,2025-11-06T14:53:06Z,2025-11-07T09:01:43Z,2025-11-07T09:01:44Z,dependabot[bot],
9141,build(deps-dev): Bump @vitest/eslint-plugin from 1.4.0 to 1.4.1 in the vitest group,closed,2025-11-06T14:52:19Z,2025-11-07T08:48:01Z,2025-11-07T08:48:01Z,dependabot[bot],
9140,build(deps-dev): Bump eslint-plugin-jsdoc from 61.1.11 to 61.1.12 in the eslint group,closed,2025-11-06T14:51:50Z,2025-11-07T08:47:02Z,2025-11-07T08:47:02Z,dependabot[bot],
9139,build(deps): Bump the storybook group with 6 updates,closed,2025-11-06T14:50:51Z,2025-11-07T08:40:54Z,2025-11-07T08:40:54Z,dependabot[bot],
9138,build(deps): Bump the swc group across 1 directory with 4 updates,closed,2025-11-06T14:39:04Z,,2025-12-29T05:04:19Z,dependabot[bot],
9137,build(deps): Bump @swc/core from 1.14.0 to 1.15.0 in the swc group across 1 directory,closed,2025-11-05T07:15:08Z,,2025-11-06T14:38:45Z,dependabot[bot],
9136,Node.js version update,closed,2025-11-03T05:15:20Z,2025-11-05T10:37:30Z,2025-11-05T10:37:30Z,vkcom-publisher,
9135,build(deps-dev): Bump @types/node from 24.9.1 to 24.10.0,closed,2025-11-03T05:10:27Z,2025-11-05T05:04:20Z,2025-11-05T05:04:20Z,dependabot[bot],
9134,build(deps-dev): Bump cssnano from 7.1.1 to 7.1.2,closed,2025-11-03T05:10:03Z,2025-11-05T05:05:10Z,2025-11-05T05:05:10Z,dependabot[bot],
9133,build(deps-dev): Bump the rspack group with 2 updates,closed,2025-11-03T05:09:22Z,2025-11-05T07:11:30Z,2025-11-05T07:11:30Z,dependabot[bot],
9132,build(deps): Bump the swc group with 3 updates,closed,2025-11-03T05:08:45Z,,2025-11-05T07:15:00Z,dependabot[bot],
9131,build(deps-dev): Bump the vitest group with 3 updates,closed,2025-11-03T05:07:36Z,2025-11-05T10:00:24Z,2025-11-05T10:00:24Z,dependabot[bot],
9130,build(deps-dev): Bump eslint-plugin-jsdoc from 61.1.9 to 61.1.11 in the eslint group,closed,2025-11-03T05:06:36Z,2025-11-05T05:05:42Z,2025-11-05T05:05:42Z,dependabot[bot],
9129,build(deps): Bump the storybook group with 7 updates,closed,2025-11-03T05:05:36Z,2025-11-06T14:34:50Z,2025-11-06T14:34:50Z,dependabot[bot],
9128,Create VKUI,closed,2025-11-02T04:18:45Z,,2025-11-02T04:49:21Z,cptthura-alt,
9127,Create SECURITY.md for security policy,closed,2025-11-02T04:14:14Z,,2025-11-02T04:49:21Z,cptthura-alt,
9126,Create VK,closed,2025-11-02T04:11:38Z,,2025-11-02T04:49:20Z,cptthura-alt,
9125,tech: biome format,closed,2025-11-01T11:30:51Z,2025-11-06T14:45:47Z,2025-11-06T14:45:47Z,SevereCloud,
9124,docs(SimpleGrid): Avatar fix img alt text,closed,2025-10-31T21:06:18Z,2025-11-05T13:27:52Z,2025-11-05T13:27:52Z,SevereCloud,
9123,docs(Group): a11y fix,closed,2025-10-31T21:00:41Z,2025-11-05T13:27:44Z,2025-11-05T13:27:44Z,SevereCloud,
9122,docs(FormLayoutGroup): label for domain,closed,2025-10-31T20:36:47Z,2025-11-05T14:05:32Z,2025-11-05T14:05:32Z,SevereCloud,
9121,docs(Flex): a11y error fix,closed,2025-10-31T20:26:39Z,2025-11-05T13:36:11Z,2025-11-05T13:36:11Z,SevereCloud,
9120,docs(FixedLayout): scrollable-region-focusable,closed,2025-10-31T09:04:29Z,2025-10-31T12:35:42Z,2025-10-31T12:35:42Z,SevereCloud,
9119,ci(file-filters.yml): mv docs_beta to docs_website,closed,2025-10-31T08:50:10Z,2025-10-31T10:36:35Z,2025-10-31T10:36:35Z,inomdzhon,
9118,feat: export useReducedMotion,closed,2025-10-31T08:15:40Z,2025-10-31T12:35:16Z,2025-10-31T12:35:16Z,SevereCloud,9010
9117,feat(SubnavigationBar): add prop noPadding,closed,2025-10-30T13:51:42Z,2025-11-05T13:41:19Z,2025-11-05T13:41:19Z,fm-designer,
9116,feat(SubnavigationBar): add prop withFade,closed,2025-10-30T12:47:45Z,,2025-11-13T15:30:10Z,fm-designer,
9115,fix(CustomSelect): fix native select handlers call,closed,2025-10-30T10:27:13Z,2025-10-30T12:00:03Z,2025-10-30T12:00:03Z,EldarMuhamethanov,
9114,tech: rm styleguide,closed,2025-10-29T16:46:25Z,2025-10-30T17:03:33Z,2025-10-30T17:03:33Z,inomdzhon,
9113,feat(SubnavigationBar): add `arrowSize` prop,closed,2025-10-29T08:44:42Z,2025-10-31T08:09:50Z,2025-10-31T08:09:50Z,fm-designer,
9112,feat: add align prop to typography,closed,2025-10-28T16:39:50Z,2025-10-31T08:11:28Z,2025-10-31T08:11:28Z,BlackySoul,5560
9111,test: fix build codemods,closed,2025-10-28T09:07:26Z,2025-10-28T10:03:37Z,2025-10-28T10:03:37Z,SevereCloud,
9110,feat(HorizontalScroll): add withPadding,closed,2025-10-28T08:57:18Z,2025-11-10T09:38:48Z,2025-11-10T09:38:48Z,SevereCloud,
9109,fix(Select): fix slotProps,closed,2025-10-28T07:36:32Z,2025-10-29T13:28:05Z,2025-10-29T13:28:05Z,EldarMuhamethanov,
9108,ci: fix docs link,closed,2025-10-27T12:52:17Z,2025-10-27T15:35:48Z,2025-10-27T15:35:48Z,SevereCloud,
9107,build(deps-deb): Bump vite to 7.1.12,closed,2025-10-27T12:44:33Z,2025-10-27T13:41:57Z,2025-10-27T13:41:57Z,SevereCloud,
9106,test: import vitest,closed,2025-10-27T12:34:24Z,2025-10-27T12:45:26Z,2025-10-27T12:45:27Z,SevereCloud,
9105,test: fix types,closed,2025-10-27T09:28:27Z,2025-10-27T11:44:27Z,2025-10-27T11:44:28Z,SevereCloud,
9104,build(deps): Bump commander from 14.0.1 to 14.0.2,closed,2025-10-27T05:41:46Z,2025-10-27T11:12:06Z,2025-10-27T11:12:06Z,dependabot[bot],
9103,build(deps-dev): Bump @types/node from 24.7.2 to 24.9.1,closed,2025-10-27T05:27:29Z,2025-10-27T11:12:10Z,2025-10-27T11:12:10Z,dependabot[bot],
9102,build(deps-dev): Bump lint-staged from 16.2.4 to 16.2.6,closed,2025-10-27T05:27:27Z,2025-10-27T11:12:14Z,2025-10-27T11:12:14Z,dependabot[bot],
9101,build(deps-dev): Bump the next group across 1 directory with 2 updates,open,2025-10-27T05:26:28Z,,,dependabot[bot],
9100,build(deps-dev): Bump the vitest group with 3 updates,closed,2025-10-27T05:25:42Z,2025-10-31T12:33:38Z,2025-10-31T12:33:39Z,dependabot[bot],
9099,build(deps-dev): Bump the eslint group with 2 updates,closed,2025-10-27T05:24:35Z,2025-10-27T11:12:17Z,2025-10-27T11:12:17Z,dependabot[bot],
9098,build(deps-dev): Bump @shikijs/transformers from 3.13.0 to 3.14.0,closed,2025-10-27T05:23:01Z,2025-10-27T11:12:20Z,2025-10-27T11:12:20Z,dependabot[bot],
9097,build(deps): Bump the storybook group with 6 updates,closed,2025-10-27T05:22:38Z,2025-10-27T11:12:22Z,2025-10-27T11:12:22Z,dependabot[bot],
9096,build(deps): Bump actions/download-artifact from 5 to 6,closed,2025-10-27T05:21:47Z,2025-11-21T12:15:34Z,2025-11-21T12:15:34Z,dependabot[bot],
9095,build(deps): Bump actions/upload-artifact from 4 to 5,closed,2025-10-27T05:18:38Z,2025-11-21T12:11:49Z,2025-11-21T12:11:49Z,dependabot[bot],
9094,Node.js version update,closed,2025-10-27T05:14:47Z,2025-10-27T11:11:51Z,2025-10-27T11:11:51Z,vkcom-publisher,
9093,misc(sheet): optimize checking index,closed,2025-10-25T19:07:24Z,2025-10-31T08:19:20Z,2025-10-31T08:19:20Z,Connormiha,
9092,docs: add redirects from legacy routes,closed,2025-10-24T15:06:45Z,2025-10-27T13:06:09Z,2025-10-27T13:06:09Z,inomdzhon,
9090,feat(Gallery): add animation customization,closed,2025-10-23T11:59:28Z,2025-10-23T12:26:09Z,2025-10-23T12:26:09Z,BlackySoul,8985
9089,feat(MiniInfoCell): change chevron color,closed,2025-10-23T09:26:40Z,2025-10-23T11:47:28Z,2025-10-23T11:47:28Z,EldarMuhamethanov,9088
9087,tech: add codemods to slotProps,closed,2025-10-22T13:27:32Z,2025-11-18T08:16:32Z,2025-11-18T08:16:32Z,EldarMuhamethanov,
9085,fix(Cell): fix dnd,closed,2025-10-22T11:33:30Z,2025-10-22T11:41:48Z,2025-10-22T11:41:48Z,EldarMuhamethanov,9080
9083,fix(Search): Исправление long placeholder,closed,2025-10-21T09:13:51Z,,2025-12-01T10:24:56Z,tungulin,
9082,build(deps-dev): Bump vite from 7.1.5 to 7.1.11 in /examples/vkui-vite-ts,closed,2025-10-20T21:58:48Z,2025-10-21T04:56:46Z,2025-10-21T04:56:46Z,dependabot[bot],
9079,build(deps): Bump the storybook group across 1 directory with 4 updates,closed,2025-10-20T08:21:57Z,2025-10-20T08:53:56Z,2025-10-20T08:53:56Z,dependabot[bot],
9078,build(deps-dev): Bump slug from 11.0.0 to 11.0.1,closed,2025-10-20T05:21:16Z,2025-10-20T07:57:57Z,2025-10-20T07:57:57Z,dependabot[bot],
9077,build(deps-dev): Bump @types/node from 24.7.2 to 24.8.1,closed,2025-10-20T05:19:58Z,2025-10-20T07:59:07Z,2025-10-20T07:59:07Z,dependabot[bot],
9076,build(deps-dev): Bump jsdom from 27.0.0 to 27.0.1,closed,2025-10-20T05:19:43Z,2025-11-20T10:50:24Z,2025-11-20T10:50:24Z,dependabot[bot],
9075,build(deps-dev): Bump the next group with 2 updates,closed,2025-10-20T05:19:43Z,2025-10-20T08:01:25Z,2025-10-20T08:01:25Z,dependabot[bot],
9074,build(deps-dev): Bump stylelint-config-recess-order from 7.3.0 to 7.4.0 in the stylelint group,closed,2025-10-20T05:18:22Z,2025-10-20T08:01:48Z,2025-10-20T08:01:48Z,dependabot[bot],
9073,build(deps-dev): Bump eslint-plugin-jsdoc from 61.1.1 to 61.1.4 in the eslint group,closed,2025-10-20T05:17:53Z,2025-10-20T08:02:07Z,2025-10-20T08:02:07Z,dependabot[bot],
9072,build(deps-dev): Bump @vitest/eslint-plugin from 1.3.17 to 1.3.23 in the vitest group,closed,2025-10-20T05:17:16Z,2025-10-20T08:02:37Z,2025-10-20T08:02:37Z,dependabot[bot],
9071,build(deps): Bump the storybook group with 6 updates,closed,2025-10-20T05:16:13Z,,2025-10-20T08:08:33Z,dependabot[bot],
9070,build(deps): Bump the playwright group with 3 updates,closed,2025-10-20T05:15:41Z,2025-10-20T08:04:53Z,2025-10-20T08:04:53Z,dependabot[bot],
9065,chore: add dependencies label to ignore list,closed,2025-10-16T14:26:32Z,2025-10-17T07:41:48Z,2025-10-17T07:41:48Z,BlackySoul,
9064,fix(usePatchChildren): rm Omit from InjectProps types,closed,2025-10-16T13:42:08Z,2025-10-17T06:17:36Z,2025-10-17T06:17:36Z,inomdzhon,
9062,feat(Snackbar): add slotProps prop,closed,2025-10-16T12:38:06Z,2025-10-22T13:25:30Z,2025-10-22T13:25:30Z,EldarMuhamethanov,9060
9059,"feat(ChipsSelect,ChipsInput,SplitLayout): add prop slotsProps",closed,2025-10-14T09:07:30Z,2025-10-18T20:36:40Z,2025-10-18T20:36:41Z,EldarMuhamethanov,9067
9058,build(deps): Bump actions/setup-node from 5 to 6,closed,2025-10-14T05:03:43Z,2025-10-22T13:09:53Z,2025-10-22T13:09:53Z,dependabot[bot],
9057,chore: Deduplicate dependencies on master,closed,2025-10-13T14:55:57Z,2025-10-13T15:03:30Z,2025-10-13T15:03:30Z,vkcom-publisher,
9056,build(deps-dev): Bump lint-staged from 16.2.3 to 16.2.4,closed,2025-10-13T05:14:38Z,2025-10-13T05:48:27Z,2025-10-13T05:48:27Z,dependabot[bot],
9055,build(deps): Bump @vkontakte/vkjs from 2.0.1 to 2.0.2,closed,2025-10-13T05:13:29Z,2025-10-13T05:47:17Z,2025-10-13T05:47:17Z,dependabot[bot],
9054,build(deps-dev): Bump semver from 7.7.2 to 7.7.3,closed,2025-10-13T05:12:59Z,2025-10-13T05:46:43Z,2025-10-13T05:46:43Z,dependabot[bot],
9053,build(deps-dev): Bump @types/node from 24.6.2 to 24.7.2,closed,2025-10-13T05:12:23Z,2025-10-13T06:04:37Z,2025-10-13T06:04:37Z,dependabot[bot],
9052,build(deps-dev): Bump the swc group with 2 updates,closed,2025-10-13T05:12:04Z,2025-10-13T06:05:09Z,2025-10-13T06:05:09Z,dependabot[bot],
9051,build(deps): Bump the playwright group with 3 updates,closed,2025-10-13T05:11:10Z,2025-10-13T06:53:18Z,2025-10-13T06:53:19Z,dependabot[bot],
9050,build(deps-dev): Bump @vitest/eslint-plugin from 1.3.16 to 1.3.17 in the vitest group,closed,2025-10-13T05:11:08Z,2025-10-13T06:05:38Z,2025-10-13T06:05:38Z,dependabot[bot],
9049,build(deps-dev): Bump the eslint group with 2 updates,closed,2025-10-13T05:09:58Z,2025-10-13T12:31:42Z,2025-10-13T12:31:42Z,dependabot[bot],
9048,build(deps-dev): Bump stylelint-config-standard from 39.0.0 to 39.0.1 in the stylelint group,closed,2025-10-13T05:09:47Z,2025-10-13T06:06:19Z,2025-10-13T06:06:19Z,dependabot[bot],
9047,build(deps): Bump webpack from 5.102.0 to 5.102.1 in the webpack group,closed,2025-10-13T05:08:03Z,2025-10-13T05:50:24Z,2025-10-13T05:50:24Z,dependabot[bot],
9046,feat(CalendarTime): focus on minutes before hours,closed,2025-10-10T14:08:29Z,,2025-11-02T10:04:36Z,SevereCloud,9066
9038,docs: add trailingSlash,closed,2025-10-08T14:44:27Z,2025-10-09T07:57:31Z,2025-10-09T07:57:31Z,SevereCloud,
9037,"feat(Input,TextArea,WriteBar,Search): add slotProps to components with visible inputs",closed,2025-10-08T09:51:36Z,2025-10-16T08:21:52Z,2025-10-16T08:21:52Z,EldarMuhamethanov,9042
9036,"feat(Switch,Radio,Checkbox,File,NativeSelect,CustomSelect): add slotProps",closed,2025-10-07T14:09:51Z,2025-10-16T09:09:40Z,2025-10-16T09:09:40Z,EldarMuhamethanov,9041
